Shape,Carat,Clarity,Colour,Cut,Price,Date
HEART,0.3,VVS1,I,VG,838.41,2023-09-28 08:48:39.398041
HEART,0.29,SI1,E,VG,838.36,2023-09-27 08:48:39.398041
HEART,0.29,SI1,E,VG,837.87,2023-09-26 08:48:39.398041
HEART,0.3,SI2,F,VG,832.33,2023-09-25 08:48:39.398041
HEART,0.32,VS1,I,EX,831.26,2023-09-24 08:48:39.398041
HEART,0.3,VS1,J,EX,830.33,2023-09-23 08:48:39.398041
HEART,0.29,SI1,F,GD,829.54,2023-09-22 08:48:39.398041
PEAR,1.5,SI2,H,EX,"7,272.31",2024-07-11 08:48:10.125590
PEAR,0.9,VVS1,F,VG,"7,266.46",2024-07-10 08:48:10.125590
PEAR,0.96,VS1,D,EX,"7,259.69",2024-07-09 08:48:10.125590
PEAR,1.7,SI2,F,EX,"7,258.54",2024-07-08 08:48:10.125590
PEAR,1.5,VS1,F,VG,"7,252.10",2024-07-07 08:48:10.125590
PEAR,1.0,VS2,E,VG,"7,232.03",2024-07-06 08:48:10.125590
PEAR,1.7,SI1,L,GD,"7,228.95",2024-07-05 08:48:10.125590
PEAR,1.0,VS1,F,VG,"7,225.17",2024-07-04 08:48:10.125590
PEAR,1.51,SI1,K,EX,"7,214.55",2024-07-03 08:48:10.125590
PEAR,0.9,VS1,D,EX,"7,196.19",2024-07-02 08:48:10.125590
PEAR,1.0,VVS2,F,GD,"7,178.84",2024-07-01 08:48:10.125590
PEAR,1.51,SI1,L,EX,"7,173.99",2024-06-30 08:48:10.125590
PEAR,1.2,SI2,D,VG,"7,146.18",2024-06-29 08:48:10.125590
PEAR,2.01,SI2,J,EX,"7,142.75",2024-06-28 08:48:10.125590
PEAR,1.0,VS2,G,EX,"6,976.29",2024-06-27 08:48:10.125590
PEAR,1.01,VS2,F,EX,"6,967.16",2024-06-26 08:48:10.125590
PEAR,1.51,VVS2,F,EX,"6,937.91",2024-06-25 08:48:10.125590
PEAR,1.0,SI1,E,EX,"6,935.70",2024-06-24 08:48:10.125590
PEAR,1.0,SI1,F,VG,"6,927.96",2024-06-23 08:48:10.125590
PEAR,1.01,VS2,E,EX,"6,920.63",2024-06-22 08:48:10.125590
PEAR,1.51,SI1,L,VG,"6,889.54",2024-06-21 08:48:10.125590
PEAR,1.01,VVS1,H,EX,"6,879.87",2024-06-20 08:48:10.125590
PEAR,1.01,SI1,F,GD,"6,862.55",2024-06-19 08:48:10.125590
PEAR,2.21,SI2,L,EX,"6,851.88",2024-06-18 08:48:10.125590
PEAR,1.0,SI1,E,EX,"6,846.16",2024-06-17 08:48:10.125590
PEAR,1.51,SI2,J,VG,"6,840.40",2024-06-16 08:48:10.125590
PEAR,1.5,SI2,G,VG,"6,829.35",2024-06-15 08:48:10.125590
PEAR,1.76,SI1,F,EX,"6,824.74",2024-06-14 08:48:10.125590
PEAR,1.0,SI1,F,EX,"6,824.22",2024-06-13 08:48:10.125590
PEAR,1.0,SI2,J,EX,"4,163.48",2024-06-12 08:48:10.125590
PEAR,1.01,SI2,D,EX,"4,161.25",2024-06-11 08:48:10.125590
PEAR,0.7,VS2,G,EX,"4,158.33",2024-06-10 08:48:10.125590
PEAR,1.2,SI2,E,VG,"4,143.10",2024-06-09 08:48:10.125590
PEAR,0.7,VS1,E,EX,"4,134.35",2024-06-08 08:48:10.125590
PEAR,0.7,VS1,D,VG,"4,116.79",2024-06-07 08:48:10.125590
PEAR,1.01,SI2,E,EX,"4,115.60",2024-06-06 08:48:10.125590
PEAR,0.91,SI1,I,EX,"4,115.50",2024-06-05 08:48:10.125590
PEAR,1.2,SI2,K,GD,"4,114.22",2024-06-04 08:48:10.125590
PEAR,1.0,SI2,G,EX,"4,099.88",2024-06-03 08:48:10.125590
PEAR,0.9,SI1,H,VG,"4,096.49",2024-06-02 08:48:10.125590
PEAR,1.01,VS1,FANCY,EX,"4,093.31",2024-06-01 08:48:10.125590
PEAR,0.7,VS1,D,EX,"4,092.84",2024-05-31 08:48:10.125590
PEAR,1.3,SI2,H,VG,"4,092.27",2024-05-30 08:48:10.125590
PEAR,1.0,SI1,G,GD,"5,436.44",2024-05-29 08:48:10.125590
PEAR,1.2,SI1,I,GD,"5,430.62",2024-05-28 08:48:10.125590
PEAR,1.02,VVS1,J,EX,"5,430.25",2024-05-27 08:48:10.125590
PEAR,1.0,SI1,G,VG,"5,429.81",2024-05-26 08:48:10.125590
PEAR,1.0,SI1,G,GD,"5,425.03",2024-05-25 08:48:10.125590
PEAR,1.2,SI2,F,EX,"5,422.06",2024-05-24 08:48:10.125590
PEAR,0.9,VS2,G,VG,"5,421.55",2024-05-23 08:48:10.125590
PEAR,1.01,VS1,J,EX,"5,414.97",2024-05-22 08:48:10.125590
PEAR,1.2,SI2,E,VG,"5,413.80",2024-05-21 08:48:10.125590
PEAR,1.01,SI1,I,EX,"5,385.14",2024-05-20 08:48:10.125590
PEAR,1.0,SI2,G,EX,"5,382.59",2024-05-19 08:48:10.125590
PEAR,1.0,SI2,E,EX,"5,375.50",2024-05-18 08:48:10.125590
PEAR,1.0,VS1,I,VG,"5,372.38",2024-05-17 08:48:10.125590
PEAR,1.0,SI1,D,EX,"5,348.66",2024-05-16 08:48:10.125590
PEAR,1.01,SI1,D,VG,"5,330.81",2024-05-15 08:48:10.125590
PEAR,0.7,SI2,H,VG,"2,054.93",2024-05-14 08:48:10.125590
PEAR,0.5,VS1,E,EX,"2,053.35",2024-05-13 08:48:10.125590
PEAR,0.51,VS2,E,EX,"2,049.83",2024-05-12 08:48:10.125590
PEAR,0.51,VS2,G,EX,"2,049.73",2024-05-11 08:48:10.125590
PEAR,0.5,VS2,F,EX,"2,048.36",2024-05-10 08:48:10.125590
PEAR,0.52,VS1,E,EX,"2,046.52",2024-05-09 08:48:10.125590
PEAR,0.5,VS2,F,EX,"2,040.02",2024-05-08 08:48:10.125590
PEAR,0.5,VS1,D,EX,"2,036.76",2024-05-07 08:48:10.125590
PEAR,0.53,VS2,D,EX,"2,035.49",2024-05-06 08:48:10.125590
PEAR,0.5,VS1,F,VG,"2,034.90",2024-05-05 08:48:10.125590
PEAR,0.76,VVS2,M,EX,"2,034.78",2024-05-04 08:48:10.125590
PEAR,0.5,VVS2,F,EX,"2,034.00",2024-05-03 08:48:10.125590
PEAR,0.5,VS1,D,GD,"2,033.09",2024-05-02 08:48:10.125590
PEAR,0.9,VS1,M,EX,"2,032.84",2024-05-01 08:48:10.125590
PEAR,1.01,SI2,I,EX,"4,458.04",2024-04-30 08:48:10.125590
PEAR,0.9,SI2,D,VG,"4,453.83",2024-04-29 08:48:10.125590
PEAR,1.2,VS2,L,VG,"4,451.20",2024-04-28 08:48:10.125590
PEAR,1.0,SI2,E,VG,"4,447.63",2024-04-27 08:48:10.125590
PEAR,1.2,I1,F,EX,"4,443.40",2024-04-26 08:48:10.125590
PEAR,0.9,VS1,H,EX,"4,441.58",2024-04-25 08:48:10.125590
PEAR,1.0,SI2,H,VG,"4,441.26",2024-04-24 08:48:10.125590
PEAR,0.9,SI2,F,EX,"4,438.62",2024-04-23 08:48:10.125590
PEAR,1.0,SI2,G,EX,"4,434.76",2024-04-22 08:48:10.125590
PEAR,1.01,SI2,E,EX,"4,431.54",2024-04-21 08:48:10.125590
PEAR,0.9,SI2,D,EX,"4,431.08",2024-04-20 08:48:10.125590
PEAR,1.0,SI2,G,VG,"4,430.27",2024-04-19 08:48:10.125590
PEAR,0.96,SI2,F,VG,"4,429.69",2024-04-18 08:48:10.125590
PEAR,0.7,VS1,E,EX,"4,420.96",2024-04-17 08:48:10.125590
PEAR,0.9,SI1,H,VG,"4,413.30",2024-04-16 08:48:10.125590
PEAR,1.0,VS1,E,VG,"6,608.60",2024-04-15 08:48:10.125590
PEAR,1.0,VS1,H,EX,"6,599.13",2024-04-14 08:48:10.125590
PEAR,1.2,SI2,F,VG,"6,582.87",2024-04-13 08:48:10.125590
PEAR,1.0,VVS2,I,EX,"6,571.50",2024-04-12 08:48:10.125590
PEAR,2.29,SI2,U-V,EX,"6,560.13",2024-04-11 08:48:10.125590
PEAR,1.0,SI1,D,VG,"6,548.07",2024-04-10 08:48:10.125590
PEAR,1.71,SI1,M,EX,"6,541.45",2024-04-09 08:48:10.125590
PEAR,1.0,SI1,D,VG,"6,518.33",2024-04-08 08:48:10.125590
PEAR,1.0,VS2,G,GD,"6,516.35",2024-04-07 08:48:10.125590
PEAR,1.2,VS2,I,VG,"6,514.30",2024-04-06 08:48:10.125590
PEAR,0.9,VS1,F,EX,"6,503.29",2024-04-05 08:48:10.125590
PEAR,1.2,SI2,H,EX,"6,497.45",2024-04-04 08:48:10.125590
PEAR,1.0,VS1,I,EX,"6,497.14",2024-04-03 08:48:10.125590
PEAR,1.0,VS2,G,VG,"6,495.53",2024-04-02 08:48:10.125590
PEAR,1.5,SI2,H,VG,"6,493.52",2024-04-01 08:48:10.125590
PEAR,3.0,SI2,FANCY,EX,"16,751.62",2024-03-31 08:48:10.125590
PEAR,2.52,SI2,F,EX,"16,740.69",2024-03-30 08:48:10.125590
PEAR,1.7,SI1,D,VG,"16,708.74",2024-03-29 08:48:10.125590
PEAR,1.5,VS1,D,VG,"16,519.20",2024-03-28 08:48:10.125590
PEAR,2.5,SI2,K,EX,"16,480.38",2024-03-27 08:48:10.125590
PEAR,3.05,SI2,I,EX,"16,467.89",2024-03-26 08:48:10.125590
PEAR,2.5,SI2,G,EX,"16,295.40",2024-03-25 08:48:10.125590
PEAR,1.6,VS2,G,VG,"16,247.87",2024-03-24 08:48:10.125590
PEAR,2.01,SI2,G,EX,"16,245.23",2024-03-23 08:48:10.125590
PEAR,1.9,SI2,F,EX,"16,216.19",2024-03-22 08:48:10.125590
PEAR,1.7,SI1,H,EX,"16,186.73",2024-03-21 08:48:10.125590
PEAR,1.5,VS2,H,EX,"16,067.35",2024-03-20 08:48:10.125590
PEAR,2.41,SI2,H,EX,"16,033.96",2024-03-19 08:48:10.125590
PEAR,4.09,I1,FANCY,EX,"16,014.16",2024-03-18 08:48:10.125590
PEAR,2.0,SI2,I,VG,"15,952.75",2024-03-17 08:48:10.125590
PEAR,1.0,VS1,H,VG,"6,096.99",2024-03-16 08:48:10.125590
PEAR,1.0,SI1,E,EX,"6,092.16",2024-03-15 08:48:10.125590
PEAR,1.6,SI2,K,EX,"6,087.78",2024-03-14 08:48:10.125590
PEAR,1.2,SI2,H,VG,"6,087.33",2024-03-13 08:48:10.125590
PEAR,1.29,SI2,H,VG,"6,086.00",2024-03-12 08:48:10.125590
PEAR,1.2,SI1,I,GD,"6,072.07",2024-03-11 08:48:10.125590
PEAR,1.01,SI1,F,EX,"6,068.45",2024-03-10 08:48:10.125590
PEAR,1.2,SI2,I,EX,"6,056.16",2024-03-09 08:48:10.125590
PEAR,1.0,SI1,F,GD,"6,035.25",2024-03-08 08:48:10.125590
PEAR,1.0,SI1,D,EX,"6,024.69",2024-03-07 08:48:10.125590
PEAR,1.71,SI2,J,EX,"6,005.83",2024-03-06 08:48:10.125590
PEAR,1.0,VS2,E,EX,"5,991.94",2024-03-05 08:48:10.125590
PEAR,1.0,VS1,G,EX,"5,976.89",2024-03-04 08:48:10.125590
PEAR,1.01,SI1,E,EX,"5,963.12",2024-03-03 08:48:10.125590
PEAR,1.0,SI2,D,EX,"5,961.15",2024-03-02 08:48:10.125590
PEAR,0.75,SI2,F,EX,"2,969.47",2024-03-01 08:48:10.125590
PEAR,0.7,SI1,D,EX,"2,962.27",2024-02-29 08:48:10.125590
PEAR,1.01,VS2,K,EX,"2,960.50",2024-02-28 08:48:10.125590
PEAR,0.7,SI1,E,EX,"2,957.87",2024-02-27 08:48:10.125590
PEAR,0.71,VVS1,J,EX,"2,957.65",2024-02-26 08:48:10.125590
PEAR,1.01,SI2,E,EX,"2,953.85",2024-02-25 08:48:10.125590
PEAR,1.0,SI2,J,EX,"2,941.43",2024-02-24 08:48:10.125590
PEAR,1.0,VS2,G,VG,"2,939.62",2024-02-23 08:48:10.125590
PEAR,0.9,VS2,FANCY,EX,"2,938.91",2024-02-22 08:48:10.125590
PEAR,0.76,SI1,I,EX,"2,937.76",2024-02-21 08:48:10.125590
PEAR,0.6,VVS2,E,EX,"2,936.02",2024-02-20 08:48:10.125590
PEAR,1.01,VVS2,H,EX,"2,935.38",2024-02-19 08:48:10.125590
PEAR,0.7,SI1,H,EX,"2,927.66",2024-02-18 08:48:10.125590
PEAR,1.0,SI2,FANCY,EX,"2,923.38",2024-02-17 08:48:10.125590
PEAR,1.2,SI1,N,VG,"2,916.55",2024-02-16 08:48:10.125590
PEAR,0.5,VVS2,F,VG,"2,116.08",2024-02-15 08:48:10.125590
PEAR,0.55,VS2,G,EX,"2,115.20",2024-02-14 08:48:10.125590
PEAR,0.7,SI1,I,GD,"2,113.97",2024-02-13 08:48:10.125590
PEAR,0.5,VS1,F,VG,"2,111.79",2024-02-12 08:48:10.125590
PEAR,0.6,VS1,D,EX,"2,111.50",2024-02-11 08:48:10.125590
PEAR,0.59,VS1,E,EX,"2,110.71",2024-02-10 08:48:10.125590
PEAR,0.5,VVS1,F,VG,"2,110.10",2024-02-09 08:48:10.125590
PEAR,0.52,VVS2,G,EX,"2,106.18",2024-02-08 08:48:10.125590
PEAR,0.5,VS2,F,EX,"2,105.05",2024-02-07 08:48:10.125590
PEAR,0.51,VS2,D,EX,"2,103.41",2024-02-06 08:48:10.125590
PEAR,0.51,VVS1,G,EX,"2,102.41",2024-02-05 08:48:10.125590
PEAR,0.5,VS1,D,EX,"2,100.82",2024-02-04 08:48:10.125590
PEAR,0.52,IF,H,EX,"2,099.32",2024-02-03 08:48:10.125590
PEAR,0.8,VVS2,N,VG,"2,095.82",2024-02-02 08:48:10.125590
PEAR,0.5,VS1,F,EX,"2,094.05",2024-02-01 08:48:10.125590
PEAR,1.0,SI1,I,EX,"5,325.26",2024-01-31 08:48:10.125590
PEAR,1.2,SI2,J,VG,"5,321.13",2024-01-30 08:48:10.125590
PEAR,0.96,SI1,F,EX,"5,305.87",2024-01-29 08:48:10.125590
PEAR,0.9,SI1,G,EX,"5,304.37",2024-01-28 08:48:10.125590
PEAR,1.0,SI1,G,EX,"5,299.55",2024-01-27 08:48:10.125590
PEAR,1.0,SI2,D,EX,"5,297.83",2024-01-26 08:48:10.125590
PEAR,0.83,VVS1,E,EX,"5,295.48",2024-01-25 08:48:10.125590
PEAR,1.2,SI2,I,GD,"5,280.42",2024-01-24 08:48:10.125590
PEAR,0.91,SI1,F,EX,"5,269.03",2024-01-23 08:48:10.125590
PEAR,1.01,SI1,I,EX,"5,260.92",2024-01-22 08:48:10.125590
PEAR,1.0,VS1,H,EX,"5,248.91",2024-01-21 08:48:10.125590
PEAR,1.01,SI2,F,VG,"5,247.17",2024-01-20 08:48:10.125590
PEAR,1.0,SI1,G,GD,"5,219.70",2024-01-19 08:48:10.125590
PEAR,1.0,SI1,G,VG,"5,215.69",2024-01-18 08:48:10.125590
PEAR,0.5,VS2,E,EX,"2,004.41",2024-01-17 08:48:10.125590
PEAR,0.5,VS1,F,VG,"2,003.66",2024-01-16 08:48:10.125590
PEAR,0.55,VS2,E,EX,"2,002.90",2024-01-15 08:48:10.125590
PEAR,0.51,VS1,E,EX,"2,002.43",2024-01-14 08:48:10.125590
PEAR,0.59,VS2,H,VG,"2,002.26",2024-01-13 08:48:10.125590
PEAR,0.52,VS2,D,EX,"2,000.25",2024-01-12 08:48:10.125590
PEAR,0.51,VS2,G,EX,"1,998.88",2024-01-11 08:48:10.125590
PEAR,0.5,VS2,F,EX,"1,996.74",2024-01-10 08:48:10.125590
PEAR,0.5,VS2,E,EX,"1,993.46",2024-01-09 08:48:10.125590
PEAR,0.72,SI2,J,EX,"1,991.83",2024-01-08 08:48:10.125590
PEAR,0.53,VS2,G,EX,"1,988.78",2024-01-07 08:48:10.125590
PEAR,0.5,VVS1,D,EX,"1,988.57",2024-01-06 08:48:10.125590
PEAR,0.59,VS2,E,EX,"1,987.22",2024-01-05 08:48:10.125590
PEAR,0.5,VS1,F,EX,"1,986.62",2024-01-04 08:48:10.125590
PEAR,0.5,VS1,E,VG,"1,984.99",2024-01-03 08:48:10.125590
PEAR,1.5,SI2,F,VG,"8,589.30",2024-01-02 08:48:10.125590
PEAR,2.0,SI2,K,VG,"8,586.55",2024-01-01 08:48:10.125590
PEAR,1.7,SI2,F,EX,"8,581.78",2023-12-31 08:48:10.125590
PEAR,0.5,VS1,E,EX,"2,319.73",2023-12-30 08:48:10.125590
PEAR,0.7,SI1,J,EX,"2,319.63",2023-12-29 08:48:10.125590
PEAR,0.75,VS2,J,EX,"2,318.26",2023-12-28 08:48:10.125590
PEAR,0.5,VS1,F,EX,"2,317.16",2023-12-27 08:48:10.125590
PEAR,0.5,VVS2,E,EX,"2,316.25",2023-12-26 08:48:10.125590
PEAR,0.65,VS2,E,VG,"2,315.40",2023-12-25 08:48:10.125590
PEAR,0.7,SI2,H,GD,"2,310.06",2023-12-24 08:48:10.125590
PEAR,1.03,VS2,J,VG,"2,303.26",2023-12-23 08:48:10.125590
PEAR,0.5,VS1,E,EX,"2,296.93",2023-12-22 08:48:10.125590
PEAR,0.51,VS1,D,EX,"2,296.49",2023-12-21 08:48:10.125590
PEAR,0.59,VS1,E,EX,"2,296.47",2023-12-20 08:48:10.125590
PEAR,0.9,SI2,K,EX,"2,289.70",2023-12-19 08:48:10.125590
PEAR,0.73,SI2,E,EX,"2,285.03",2023-12-18 08:48:10.125590
PEAR,1.0,I1,L,EX,"2,283.34",2023-12-17 08:48:10.125590
PEAR,2.0,SI1,K,EX,"15,925.23",2023-12-16 08:48:10.125590
PEAR,2.0,SI2,J,VG,"15,891.75",2023-12-15 08:48:10.125590
PEAR,1.5,VS1,F,EX,"15,861.09",2023-12-14 08:48:10.125590
PEAR,1.6,SI1,D,VG,"15,845.90",2023-12-13 08:48:10.125590
PEAR,1.51,SI1,D,EX,"15,769.57",2023-12-12 08:48:10.125590
PEAR,1.5,SI1,E,VG,"15,766.86",2023-12-11 08:48:10.125590
PEAR,2.01,SI1,I,VG,"15,690.71",2023-12-10 08:48:10.125590
PEAR,1.51,SI1,D,EX,"15,675.88",2023-12-09 08:48:10.125590
PEAR,1.51,VS2,G,EX,"15,608.70",2023-12-08 08:48:10.125590
PEAR,2.01,SI2,J,VG,"15,555.79",2023-12-07 08:48:10.125590
PEAR,1.5,SI1,D,VG,"15,504.29",2023-12-06 08:48:10.125590
PEAR,1.5,VS1,F,EX,"15,503.29",2023-12-05 08:48:10.125590
PEAR,1.7,SI2,G,EX,"15,476.93",2023-12-04 08:48:10.125590
PEAR,1.9,SI1,I,VG,"15,382.34",2023-12-03 08:48:10.125590
PEAR,2.0,SI2,J,EX,"15,379.60",2023-12-02 08:48:10.125590
PEAR,1.01,IF,F,VG,"9,641.69",2023-12-01 08:48:10.125590
PEAR,1.51,SI1,J,EX,"9,640.53",2023-11-30 08:48:10.125590
PEAR,2.22,VVS1,N,VG,"9,598.23",2023-11-29 08:48:10.125590
PEAR,1.2,VVS2,H,EX,"9,588.25",2023-11-28 08:48:10.125590
PEAR,2.01,SI2,L,EX,"9,578.57",2023-11-27 08:48:10.125590
PEAR,1.71,I1,F,EX,"9,527.47",2023-11-26 08:48:10.125590
PEAR,2.1,VVS2,H,EX,"9,519.61",2023-11-25 08:48:10.125590
PEAR,1.2,VVS2,H,EX,"9,518.21",2023-11-24 08:48:10.125590
PEAR,1.81,SI2,G,EX,"9,504.07",2023-11-23 08:48:10.125590
PEAR,2.0,SI2,F,VG,"9,433.00",2023-11-22 08:48:10.125590
PEAR,1.7,SI2,E,EX,"9,421.62",2023-11-21 08:48:10.125590
PEAR,1.5,SI2,G,EX,"9,393.72",2023-11-20 08:48:10.125590
PEAR,1.5,SI2,H,GD,"9,383.95",2023-11-19 08:48:10.125590
PEAR,1.51,SI2,H,GD,"9,350.66",2023-11-18 08:48:10.125590
PEAR,1.2,VS2,G,VG,"9,348.54",2023-11-17 08:48:10.125590
PEAR,0.5,SI1,E,VG,"1,590.39",2023-11-16 08:48:10.125590
PEAR,0.31,IF,D,EX,"1,589.72",2023-11-15 08:48:10.125590
PEAR,0.7,SI1,K,EX,"1,589.66",2023-11-14 08:48:10.125590
PEAR,0.5,VS2,E,VG,"1,587.81",2023-11-13 08:48:10.125590
PEAR,0.51,SI1,E,EX,"1,587.41",2023-11-12 08:48:10.125590
PEAR,0.5,SI1,F,EX,"1,585.65",2023-11-11 08:48:10.125590
PEAR,0.5,SI1,D,VG,"1,585.22",2023-11-10 08:48:10.125590
PEAR,0.5,VS2,F,VG,"1,583.70",2023-11-09 08:48:10.125590
PEAR,0.5,SI1,F,EX,"1,582.79",2023-11-08 08:48:10.125590
PEAR,0.51,SI1,D,EX,"1,580.00",2023-11-07 08:48:10.125590
PEAR,0.5,SI1,D,VG,"1,578.46",2023-11-06 08:48:10.125590
PEAR,0.5,VVS2,I,GD,"1,576.79",2023-11-05 08:48:10.125590
PEAR,0.5,SI1,D,VG,"1,576.77",2023-11-04 08:48:10.125590
PEAR,0.5,VS2,D,GD,"1,575.99",2023-11-03 08:48:10.125590
PEAR,0.3,VS2,D,VG,904.91,2023-11-02 08:48:10.125590
PEAR,0.3,SI1,E,EX,903.81,2023-11-01 08:48:10.125590
PEAR,0.3,VVS2,E,VG,903.31,2023-10-31 08:48:10.125590
PEAR,0.52,VVS2,M,EX,902.4,2023-10-30 08:48:10.125590
PEAR,0.31,VS1,G,EX,902.31,2023-10-29 08:48:10.125590
PEAR,0.31,SI1,G,EX,902.26,2023-10-28 08:48:10.125590
PEAR,0.3,VS2,H,VG,901.31,2023-10-27 08:48:10.125590
PEAR,0.32,SI1,F,EX,900.97,2023-10-26 08:48:10.125590
PEAR,0.3,SI1,F,VG,900.77,2023-10-25 08:48:10.125590
PEAR,0.35,SI1,H,EX,899.94,2023-10-24 08:48:10.125590
PEAR,0.3,SI1,E,VG,899.27,2023-10-23 08:48:10.125590
PEAR,0.3,VS2,E,GD,899.25,2023-10-22 08:48:10.125590
PEAR,0.52,VS2,K,EX,897.87,2023-10-21 08:48:10.125590
PEAR,0.37,VS2,I,EX,897.69,2023-10-20 08:48:10.125590
PEAR,1.51,VS2,M,EX,"4,408.70",2023-10-19 08:48:10.125590
PEAR,1.0,SI2,G,GD,"4,397.38",2023-10-18 08:48:10.125590
PEAR,0.9,SI1,G,VG,"4,396.73",2023-10-17 08:48:10.125590
PEAR,0.73,VS1,G,EX,"4,395.96",2023-10-16 08:48:10.125590
PEAR,1.0,SI1,I,GD,"4,379.85",2023-10-15 08:48:10.125590
PEAR,1.0,SI2,H,VG,"4,379.77",2023-10-14 08:48:10.125590
PEAR,0.9,VS1,I,VG,"4,378.37",2023-10-13 08:48:10.125590
PEAR,0.9,SI2,D,EX,"4,373.52",2023-10-12 08:48:10.125590
PEAR,1.2,SI2,H,VG,"4,363.61",2023-10-11 08:48:10.125590
PEAR,0.9,SI1,F,EX,"4,362.47",2023-10-10 08:48:10.125590
PEAR,0.9,SI1,G,VG,"4,352.31",2023-10-09 08:48:10.125590
PEAR,0.9,SI2,G,EX,"4,346.65",2023-10-08 08:48:10.125590
PEAR,0.9,SI1,G,EX,"4,327.67",2023-10-07 08:48:10.125590
PEAR,0.91,SI1,D,EX,"4,325.04",2023-10-06 08:48:10.125590
PEAR,1.0,SI1,J,EX,"4,322.60",2023-10-05 08:48:10.125590
PEAR,1.67,SI1,H,VG,"13,643.46",2023-10-04 08:48:10.125590
PEAR,1.5,VVS2,I,VG,"13,636.68",2023-10-03 08:48:10.125590
PEAR,1.6,SI1,D,EX,"13,599.96",2023-10-02 08:48:10.125590
PEAR,1.9,SI1,J,EX,"13,595.21",2023-10-01 08:48:10.125590
PEAR,1.5,SI1,H,EX,"13,567.94",2023-09-30 08:48:10.125590
PEAR,2.0,SI2,E,VG,"13,559.94",2023-09-29 08:48:10.125590
PEAR,2.0,SI2,D,EX,"13,549.56",2023-09-28 08:48:10.125590
PEAR,2.01,SI1,J,EX,"13,526.75",2023-09-27 08:48:10.125590
PEAR,1.6,SI2,D,EX,"13,500.16",2023-09-26 08:48:10.125590
PEAR,2.0,SI2,H,EX,"13,490.76",2023-09-25 08:48:10.125590
PEAR,1.5,SI1,H,VG,"13,410.72",2023-09-24 08:48:10.125590
PEAR,1.5,SI1,G,VG,"13,336.86",2023-09-23 08:48:10.125590
PEAR,1.5,VS2,I,VG,"13,328.09",2023-09-22 08:48:10.125590
PEAR,1.5,SI1,H,VG,"13,326.63",2023-09-21 08:48:10.125590
PEAR,2.0,SI2,K,EX,"13,267.80",2023-09-20 08:48:10.125590
EMERALD,0.5,VS2,H,VG,"1,690.88",2024-07-11 08:46:06.466088
EMERALD,0.51,SI1,D,EX,"1,690.32",2024-07-10 08:46:06.466088
EMERALD,0.5,VS1,H,EX,"1,661.72",2024-07-09 08:46:06.466088
EMERALD,0.55,VS1,I,EX,"1,661.66",2024-07-08 08:46:06.466088
EMERALD,0.5,VS2,D,EX,"1,661.27",2024-07-07 08:46:06.466088
EMERALD,0.51,VS1,I,EX,"1,660.55",2024-07-06 08:46:06.466088
EMERALD,0.5,SI1,G,EX,"1,660.54",2024-07-05 08:46:06.466088
EMERALD,0.5,SI1,F,EX,"1,660.49",2024-07-04 08:46:06.466088
EMERALD,0.5,VVS1,G,GD,"1,659.80",2024-07-03 08:46:06.466088
EMERALD,0.54,VVS2,I,EX,"1,659.46",2024-07-02 08:46:06.466088
EMERALD,0.52,VS1,E,EX,"1,658.90",2024-07-01 08:46:06.466088
EMERALD,0.52,VVS2,I,EX,"1,658.89",2024-06-30 08:46:06.466088
EMERALD,0.51,VVS2,H,EX,"1,658.80",2024-06-29 08:46:06.466088
EMERALD,0.4,VS2,G,EX,"1,372.28",2024-06-28 08:46:06.466088
EMERALD,0.41,VVS2,G,EX,"1,371.84",2024-06-27 08:46:06.466088
EMERALD,0.42,VVS2,E,EX,"1,371.47",2024-06-26 08:46:06.466088
EMERALD,0.72,SI2,K,VG,"1,371.25",2024-06-25 08:46:06.466088
EMERALD,0.41,SI1,D,EX,"1,371.11",2024-06-24 08:46:06.466088
EMERALD,0.4,VS2,E,EX,"1,371.01",2024-06-23 08:46:06.466088
EMERALD,0.5,VS1,I,GD,"1,370.67",2024-06-22 08:46:06.466088
EMERALD,0.46,VS1,F,VG,"1,370.49",2024-06-21 08:46:06.466088
EMERALD,0.41,VS1,D,VG,"1,370.42",2024-06-20 08:46:06.466088
EMERALD,0.46,VS1,E,VG,"1,369.69",2024-06-19 08:46:06.466088
EMERALD,0.42,VS1,H,EX,"1,369.42",2024-06-18 08:46:06.466088
EMERALD,0.41,VS1,F,EX,"1,369.09",2024-06-17 08:46:06.466088
EMERALD,0.4,VS1,E,VG,"1,368.98",2024-06-16 08:46:06.466088
EMERALD,0.5,VS1,G,VG,"1,368.68",2024-06-15 08:46:06.466088
EMERALD,0.4,VS2,D,EX,"1,367.58",2024-06-14 08:46:06.466088
EMERALD,0.4,VVS1,E,VG,"1,431.11",2024-06-13 08:46:06.466088
EMERALD,0.41,VVS2,F,EX,"1,430.74",2024-06-12 08:46:06.466088
EMERALD,0.71,VS2,M,EX,"1,429.92",2024-06-11 08:46:06.466088
EMERALD,0.43,VVS1,E,EX,"1,429.50",2024-06-10 08:46:06.466088
EMERALD,0.41,VS1,G,EX,"1,429.32",2024-06-09 08:46:06.466088
EMERALD,0.4,VS1,E,EX,"1,429.17",2024-06-08 08:46:06.466088
EMERALD,0.44,VS2,E,EX,"1,429.00",2024-06-07 08:46:06.466088
EMERALD,0.4,VVS2,F,EX,"1,428.42",2024-06-06 08:46:06.466088
EMERALD,0.5,VVS2,I,VG,"1,428.12",2024-06-05 08:46:06.466088
